CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Case No. 43,7,2018-05-20 00:14:08,7,40
Case No. 43,7,2018-05-20 00:14:48,3,40
Case No. 43,7,2018-05-20 00:15:28,3,40
Case No. 43,7,2018-05-20 00:17:28,3,120
Case No. 43,7,2018-05-20 00:18:48,3,80
Case No. 44,0,2018-05-19 08:10:19,0,-58109
Case No. 44,1,2018-05-19 08:10:29,1,10
Case No. 44,2,2018-05-19 08:10:39,2,10
Case No. 44,3,2018-05-19 08:11:29,11,50
Case No. 44,4,2018-05-19 08:11:53,8,24
Case No. 44,5,2018-05-19 08:12:01,15,8
Case No. 44,8,2018-05-19 08:12:41,10,40
Case No. 44,9,2018-05-19 08:12:47,6,6
Case No. 44,6,2018-05-19 08:14:17,6,90
Case No. 44,7,2018-05-19 08:15:37,7,80
Case No. 44,7,2018-05-19 08:17:37,3,120
Case No. 44,7,2018-05-19 08:18:17,3,40
Case No. 44,7,2018-05-19 08:18:57,3,40
Case No. 45,0,2018-05-20 04:25:27,9,72390
Case No. 45,1,2018-05-20 04:25:37,1,10
Case No. 45,2,2018-05-20 04:25:57,2,20
Case No. 45,3,2018-05-20 04:26:22,3,25
Case No. 45,4,2018-05-20 04:26:34,4,12
Case No. 45,5,2018-05-20 04:26:42,9,8
Case No. 45,6,2018-05-20 04:27:12,6,30
Case No. 45,7,2018-05-20 04:27:52,7,40
Case No. 45,7,2018-05-20 04:28:32,3,40
Case No. 45,7,2018-05-20 04:29:12,3,40
Case No. 45,7,2018-05-20 04:31:12,3,120
Case No. 45,7,2018-05-20 04:32:32,3,80
Case No. 46,0,2018-05-18 12:31:32,0,-144060
Case No. 46,1,2018-05-18 12:31:42,1,10
Case No. 46,2,2018-05-18 12:31:52,2,10
Case No. 46,3,2018-05-18 12:32:17,11,25
Case No. 46,4,2018-05-18 12:32:41,8,24
Case No. 46,5,2018-05-18 12:32:49,4,8
Case No. 46,8,2018-05-18 12:33:29,12,40
Case No. 46,9,2018-05-18 12:33:32,3,3
Case No. 46,6,2018-05-18 12:34:02,6,30
Case No. 46,7,2018-05-18 12:35:22,7,80
Case No. 46,7,2018-05-18 12:36:42,3,80
Case No. 46,7,2018-05-18 12:38:42,3,120
Case No. 46,7,2018-05-18 12:40:02,3,80
Case No. 47,0,2018-05-20 08:06:23,0,156381
Case No. 47,1,2018-05-20 08:06:38,1,15
Case No. 47,2,2018-05-20 08:06:48,2,10
Case No. 47,3,2018-05-20 08:07:38,3,50
Case No. 47,4,2018-05-20 08:08:02,4,24
Case No. 47,5,2018-05-20 08:08:18,14,16
Case No. 47,6,2018-05-20 08:08:48,6,30
Case No. 47,7,2018-05-20 08:09:28,7,40
Case No. 47,7,2018-05-20 08:10:08,3,40
Case No. 47,7,2018-05-20 08:10:48,3,40
Case No. 47,7,2018-05-20 08:11:28,3,40
Case No. 47,7,2018-05-20 08:13:28,3,120
Case No. 48,0,2018-05-19 12:08:54,9,-72274
Case No. 48,1,2018-05-19 12:08:59,1,5
Case No. 48,2,2018-05-19 12:09:29,2,30
Case No. 48,3,2018-05-19 12:10:19,11,50
Case No. 48,4,2018-05-19 12:10:31,8,12
Case No. 48,5,2018-05-19 12:10:55,15,24
Case No. 48,8,2018-05-19 12:11:55,10,60
Case No. 48,9,2018-05-19 12:11:58,6,3
Case No. 48,6,2018-05-19 12:12:28,6,30
Case No. 48,7,2018-05-19 12:13:08,7,40
Case No. 48,7,2018-05-19 12:14:28,3,80
Case No. 48,7,2018-05-19 12:15:08,3,40
Case No. 48,7,2018-05-19 12:15:48,3,40
Case No. 49,0,2018-05-17 20:12:04,3,-144224
Case No. 49,9,2018-05-17 20:12:10,2,6
Case No. 49,6,2018-05-17 20:13:10,11,60
Case No. 49,5,2018-05-17 20:13:34,13,24
Case No. 49,4,2018-05-17 20:13:46,5,12
Case No. 49,2,2018-05-17 20:14:16,14,30
Case No. 49,1,2018-05-17 20:14:21,15,5
Case No. 49,3,2018-05-17 20:15:36,3,75
Case No. 49,7,2018-05-17 20:16:56,3,80
Case No. 49,7,2018-05-17 20:18:16,3,80
Case No. 49,7,2018-05-17 20:19:36,3,80
Case No. 49,7,2018-05-17 20:20:16,3,40
Case No. 50,0,2018-05-18 16:14:23,9,71647
Case No. 50,1,2018-05-18 16:14:33,1,10
Case No. 50,2,2018-05-18 16:14:53,2,20
Case No. 50,3,2018-05-18 16:16:08,11,75
Case No. 50,4,2018-05-18 16:16:44,8,36
Case No. 50,5,2018-05-18 16:17:00,4,16
Case No. 50,8,2018-05-18 16:17:40,12,40
Case No. 50,9,2018-05-18 16:17:49,3,9
Case No. 50,6,2018-05-18 16:18:49,6,60
Case No. 50,7,2018-05-18 16:19:29,7,40
Case No. 50,7,2018-05-18 16:21:29,3,120
Case No. 50,7,2018-05-18 16:22:49,3,80
Case No. 50,7,2018-05-18 16:24:09,3,80
Case No. 51,0,2018-05-20 12:08:36,9,157467
Case No. 51,1,2018-05-20 12:08:41,1,5
Case No. 51,2,2018-05-20 12:09:11,2,30
Case No. 51,3,2018-05-20 12:10:26,3,75
Case No. 51,4,2018-05-20 12:11:02,4,36
Case No. 51,5,2018-05-20 12:11:18,14,16
Case No. 51,6,2018-05-20 12:12:48,6,90
Case No. 51,7,2018-05-20 12:13:28,7,40
Case No. 51,7,2018-05-20 12:15:28,3,120
Case No. 51,7,2018-05-20 12:17:28,3,120
Case No. 51,7,2018-05-20 12:19:28,3,120
Case No. 51,7,2018-05-20 12:20:08,3,40
Case No. 52,0,2018-05-19 16:23:45,0,-71783
Case No. 52,1,2018-05-19 16:24:00,1,15
Case No. 52,2,2018-05-19 16:24:10,2,10
Case No. 52,3,2018-05-19 16:24:35,11,25
Case No. 52,4,2018-05-19 16:25:11,8,36
Case No. 52,5,2018-05-19 16:25:27,0,16
Case No. 52,8,2018-05-19 16:26:27,10,60
Case No. 52,9,2018-05-19 16:26:36,6,9
Case No. 52,6,2018-05-19 16:27:06,6,30
Case No. 52,7,2018-05-19 16:29:06,7,120
Case No. 52,7,2018-05-19 16:29:46,3,40
Case No. 52,7,2018-05-19 16:31:06,3,80
Case No. 52,7,2018-05-19 16:32:26,3,80
Case No. 53,0,2018-05-20 16:18:28,9,85562
Case No. 53,1,2018-05-20 16:18:38,1,10
Case No. 53,2,2018-05-20 16:18:48,2,10
Case No. 53,3,2018-05-20 16:19:13,3,25
Case No. 53,4,2018-05-20 16:19:25,4,12
Case No. 53,5,2018-05-20 16:19:33,0,8
Case No. 53,6,2018-05-20 16:20:03,6,30
Case No. 53,7,2018-05-20 16:22:03,7,120
Case No. 53,7,2018-05-20 16:23:23,3,80
Case No. 53,7,2018-05-20 16:24:43,3,80
Case No. 53,7,2018-05-20 16:26:43,3,120
Case No. 53,7,2018-05-20 16:28:03,3,80
Case No. 54,0,2018-05-19 20:26:45,0,-72078
Case No. 54,1,2018-05-19 20:26:50,1,5
Case No. 54,2,2018-05-19 20:27:20,2,30
Case No. 54,3,2018-05-19 20:28:35,11,75
Case No. 54,4,2018-05-19 20:28:47,8,12
Case No. 54,5,2018-05-19 20:28:55,7,8
Case No. 54,8,2018-05-19 20:29:35,10,40
Case No. 54,9,2018-05-19 20:29:44,6,9
Case No. 54,6,2018-05-19 20:30:44,6,60
Case No. 54,7,2018-05-19 20:32:44,7,120
Case No. 54,7,2018-05-19 20:34:04,3,80
Case No. 54,7,2018-05-19 20:35:24,3,80
Case No. 54,7,2018-05-19 20:36:04,3,40
Case No. 55,0,2018-05-20 20:49:02,0,87178
Case No. 55,1,2018-05-20 20:49:12,1,10
Case No. 55,2,2018-05-20 20:49:32,2,20
Case No. 55,3,2018-05-20 20:50:47,3,75
Case No. 55,4,2018-05-20 20:51:23,4,36
Case No. 55,5,2018-05-20 20:51:39,12,16
Case No. 55,6,2018-05-20 20:52:09,6,30
Case No. 55,7,2018-05-20 20:52:49,7,40
Case No. 55,7,2018-05-20 20:54:49,3,120
Case No. 55,7,2018-05-20 20:56:49,3,120
Case No. 55,7,2018-05-20 20:57:29,3,40
Case No. 55,7,2018-05-20 20:58:49,3,80
Case No. 56,0,2018-05-18 20:14:22,9,-175467
Case No. 56,1,2018-05-18 20:14:32,1,10
Case No. 56,2,2018-05-18 20:14:42,2,10
Case No. 56,3,2018-05-18 20:15:57,11,75
Case No. 56,4,2018-05-18 20:16:09,8,12
Case No. 56,5,2018-05-18 20:16:33,9,24
Case No. 56,8,2018-05-18 20:17:33,12,60
Case No. 56,9,2018-05-18 20:17:42,3,9
Case No. 56,6,2018-05-18 20:18:12,6,30
Case No. 56,7,2018-05-18 20:20:12,7,120
Case No. 56,7,2018-05-18 20:22:12,3,120
Case No. 56,7,2018-05-18 20:22:52,3,40
Case No. 56,7,2018-05-18 20:23:32,3,40
Case No. 57,0,2018-05-21 00:59:28,9,189356
Case No. 57,1,2018-05-21 00:59:38,1,10
Case No. 57,2,2018-05-21 00:59:48,2,10
Case No. 57,3,2018-05-21 01:00:13,3,25
Case No. 57,4,2018-05-21 01:00:37,4,24
Case No. 57,5,2018-05-21 01:00:53,12,16
Case No. 57,6,2018-05-21 01:02:23,6,90
Case No. 57,7,2018-05-21 01:03:03,7,40
Case No. 57,7,2018-05-21 01:04:23,3,80
Case No. 57,7,2018-05-21 01:05:03,3,40
Case No. 57,7,2018-05-21 01:06:23,3,80
Case No. 57,7,2018-05-21 01:07:43,3,80
Case No. 58,0,2018-05-20 00:06:02,9,-90101
Case No. 58,1,2018-05-20 00:06:12,1,10
Case No. 58,2,2018-05-20 00:06:42,2,30
Case No. 58,3,2018-05-20 00:07:07,11,25
Case No. 58,4,2018-05-20 00:07:43,8,36
Case No. 58,5,2018-05-20 00:07:59,7,16
Case No. 58,8,2018-05-20 00:08:59,10,60
Case No. 58,9,2018-05-20 00:09:05,6,6
Case No. 58,6,2018-05-20 00:10:35,6,90
Case No. 58,7,2018-05-20 00:11:15,7,40
Case No. 58,7,2018-05-20 00:13:15,3,120
Case No. 58,7,2018-05-20 00:13:55,3,40
Case No. 58,7,2018-05-20 00:15:15,3,80
Case No. 59,0,2018-05-18 00:39:37,3,-171338
Case No. 59,9,2018-05-18 00:39:40,2,3
Case No. 59,6,2018-05-18 00:40:10,11,30
Case No. 59,5,2018-05-18 00:40:34,13,24
Case No. 59,4,2018-05-18 00:40:46,5,12
Case No. 59,2,2018-05-18 00:41:16,14,30
Case No. 59,1,2018-05-18 00:41:26,15,10
Case No. 59,3,2018-05-18 00:42:41,3,75
Case No. 59,7,2018-05-18 00:44:41,3,120
Case No. 59,7,2018-05-18 00:45:21,3,40
Case No. 59,4,2018-05-18 00:45:45,3,24
Case No. 59,7,2018-05-18 00:47:05,3,80
Case No. 60,0,2018-05-19 00:27:08,0,85203
Case No. 60,1,2018-05-19 00:27:13,1,5
Case No. 60,2,2018-05-19 00:27:33,2,20
Case No. 60,3,2018-05-19 00:28:23,11,50
Case No. 60,4,2018-05-19 00:28:59,8,36
Case No. 60,5,2018-05-19 00:29:23,6,24
Case No. 60,8,2018-05-19 00:29:43,12,20
Case No. 60,9,2018-05-19 00:29:49,3,6
Case No. 60,6,2018-05-19 00:30:19,6,30
Case No. 60,7,2018-05-19 00:31:39,7,80
Case No. 60,7,2018-05-19 00:33:39,3,120
Case No. 60,7,2018-05-19 00:34:19,3,40
Case No. 60,7,2018-05-19 00:36:19,3,120
Case No. 61,0,2018-05-21 04:21:56,0,186337
Case No. 61,1,2018-05-21 04:22:01,1,5
Case No. 61,2,2018-05-21 04:22:31,2,30
Case No. 61,3,2018-05-21 04:23:21,3,50
Case No. 61,4,2018-05-21 04:23:33,4,12
Case No. 61,5,2018-05-21 04:23:49,0,16
Case No. 61,6,2018-05-21 04:25:19,6,90
Case No. 61,7,2018-05-21 04:26:39,7,80
Case No. 61,7,2018-05-21 04:27:19,3,40
Case No. 61,7,2018-05-21 04:27:59,3,40
Case No. 61,7,2018-05-21 04:29:19,3,80
Case No. 61,7,2018-05-21 04:31:19,3,120
Case No. 62,0,2018-05-20 04:09:32,0,-87707
Case No. 62,1,2018-05-20 04:09:37,1,5
Case No. 62,2,2018-05-20 04:10:07,2,30
Case No. 62,3,2018-05-20 04:11:22,11,75
Case No. 62,4,2018-05-20 04:11:46,8,24
Case No. 62,5,2018-05-20 04:12:10,9,24
Case No. 62,8,2018-05-20 04:13:10,10,60
Case No. 62,9,2018-05-20 04:13:13,6,3
Case No. 62,6,2018-05-20 04:14:13,6,60
Case No. 62,7,2018-05-20 04:15:33,7,80
Case No. 62,7,2018-05-20 04:17:33,3,120
Case No. 62,7,2018-05-20 04:18:13,3,40
Case No. 62,7,2018-05-20 04:18:53,3,40
Case No. 63,0,2018-05-21 08:32:59,0,101646
Case No. 63,1,2018-05-21 08:33:09,1,10
Case No. 63,2,2018-05-21 08:33:19,2,10
Case No. 63,3,2018-05-21 08:34:09,3,50
Case No. 63,4,2018-05-21 08:34:33,4,24
Case No. 63,5,2018-05-21 08:34:57,9,24
Case No. 63,6,2018-05-21 08:36:27,6,90
Case No. 63,7,2018-05-21 08:37:47,7,80
Case No. 63,7,2018-05-21 08:38:27,4,40
Case No. 63,7,2018-05-21 08:39:07,3,40
Case No. 63,7,2018-05-21 08:39:47,3,40
Case No. 63,7,2018-05-21 08:40:27,3,40
Case No. 64,0,2018-05-20 08:49:52,0,-85835
Case No. 64,1,2018-05-20 08:50:02,1,10
Case No. 64,2,2018-05-20 08:50:22,2,20
Case No. 64,3,2018-05-20 08:51:12,11,50
Case No. 64,4,2018-05-20 08:51:48,8,36
Case No. 64,5,2018-05-20 08:52:04,14,16
Case No. 64,8,2018-05-20 08:52:44,10,40
Case No. 64,9,2018-05-20 08:52:47,6,3
Case No. 64,6,2018-05-20 08:54:17,6,90
Case No. 64,7,2018-05-20 08:56:17,7,120
Case No. 64,7,2018-05-20 08:58:17,3,120
Case No. 64,7,2018-05-20 08:58:57,3,40
Case No. 64,7,2018-05-20 09:00:17,3,80
Case No. 65,0,2018-05-21 12:10:16,0,97799
Case No. 65,1,2018-05-21 12:10:21,1,5
Case No. 65,2,2018-05-21 12:10:41,2,20
Case No. 65,3,2018-05-21 12:11:06,3,25
Case No. 65,4,2018-05-21 12:11:18,4,12
Case No. 65,5,2018-05-21 12:11:34,3,16
Case No. 65,6,2018-05-21 12:12:04,6,30
Case No. 65,7,2018-05-21 12:14:04,7,120
Case No. 65,7,2018-05-21 12:16:04,4,120
Case No. 65,7,2018-05-21 12:16:44,3,40
Case No. 65,7,2018-05-21 12:17:24,3,40
Case No. 65,7,2018-05-21 12:18:04,3,40
Case No. 66,0,2018-05-19 04:45:02,9,-199982
Case No. 66,1,2018-05-19 04:45:17,1,15
Case No. 66,2,2018-05-19 04:45:47,2,30
Case No. 66,3,2018-05-19 04:47:02,11,75
Case No. 66,4,2018-05-19 04:47:26,8,24
Case No. 66,5,2018-05-19 04:47:42,6,16
Case No. 66,8,2018-05-19 04:48:22,12,40
Case No. 66,9,2018-05-19 04:48:28,3,6
Case No. 66,6,2018-05-19 04:49:28,6,60
Case No. 66,7,2018-05-19 04:51:28,7,120
Case No. 66,7,2018-05-19 04:52:08,3,40
Case No. 66,7,2018-05-19 04:52:48,3,40
Case No. 66,7,2018-05-19 04:54:08,3,80
Case No. 67,0,2018-05-21 16:24:24,9,214216
Case No. 67,1,2018-05-21 16:24:29,1,5
Case No. 67,2,2018-05-21 16:24:49,2,20
Case No. 67,3,2018-05-21 16:26:04,3,75
Case No. 67,4,2018-05-21 16:26:16,4,12
Case No. 67,5,2018-05-21 16:26:40,3,24
Case No. 67,6,2018-05-21 16:27:40,6,60
Case No. 67,7,2018-05-21 16:29:00,7,80
Case No. 67,7,2018-05-21 16:30:20,4,80
Case No. 67,7,2018-05-21 16:31:40,3,80
Case No. 67,7,2018-05-21 16:33:00,3,80
Case No. 67,7,2018-05-21 16:33:40,3,40
Case No. 68,0,2018-05-20 12:08:23,9,-102317
Case No. 68,1,2018-05-20 12:08:28,1,5
Case No. 68,2,2018-05-20 12:08:38,2,10
Case No. 68,3,2018-05-20 12:09:28,11,50
Case No. 68,4,2018-05-20 12:09:52,8,24
Case No. 68,5,2018-05-20 12:10:00,14,8
Case No. 68,8,2018-05-20 12:11:00,10,60
Case No. 68,9,2018-05-20 12:11:09,6,9
Case No. 68,6,2018-05-20 12:12:39,6,90
Case No. 68,7,2018-05-20 12:13:59,7,80
Case No. 68,7,2018-05-20 12:14:39,3,40
Case No. 68,7,2018-05-20 12:15:19,3,40
Case No. 68,7,2018-05-20 12:15:59,3,40
Case No. 69,0,2018-05-18 04:30:48,4,-200711
Case No. 69,9,2018-05-18 04:30:57,2,9
Case No. 69,6,2018-05-18 04:31:27,11,30
Case No. 69,5,2018-05-18 04:31:51,13,24
Case No. 69,4,2018-05-18 04:32:15,5,24
Case No. 69,2,2018-05-18 04:32:35,14,20
Case No. 69,1,2018-05-18 04:32:50,15,15
Case No. 69,3,2018-05-18 04:33:40,3,50
Case No. 69,7,2018-05-18 04:35:00,3,80
Case No. 69,7,2018-05-18 04:37:00,3,120
Case No. 69,7,2018-05-18 04:38:20,3,80
Case No. 69,7,2018-05-18 04:39:00,3,40
Case No. 70,0,2018-05-19 08:07:36,9,98916
Case No. 70,1,2018-05-19 08:07:51,1,15
Case No. 70,2,2018-05-19 08:08:11,2,20
Case No. 70,3,2018-05-19 08:09:26,11,75
Case No. 70,4,2018-05-19 08:10:02,8,36
Case No. 70,5,2018-05-19 08:10:18,0,16
Case No. 70,8,2018-05-19 08:11:18,12,60
Case No. 70,9,2018-05-19 08:11:27,3,9
Case No. 70,6,2018-05-19 08:12:57,6,90
Case No. 70,7,2018-05-19 08:14:17,7,80
Case No. 70,7,2018-05-19 08:16:17,3,120
Case No. 70,7,2018-05-19 08:17:37,3,80
Case No. 70,7,2018-05-19 08:18:17,3,40
Case No. 71,0,2018-05-21 20:05:23,9,215226
Case No. 71,1,2018-05-21 20:05:33,1,10
Case No. 71,2,2018-05-21 20:06:03,2,30
Case No. 71,3,2018-05-21 20:06:28,3,25
Case No. 71,4,2018-05-21 20:06:40,4,12
Case No. 71,5,2018-05-21 20:06:56,5,16
Case No. 71,6,2018-05-21 20:07:26,6,30
Case No. 71,7,2018-05-21 20:09:26,7,120
Case No. 71,7,2018-05-21 20:10:06,4,40
Case No. 71,7,2018-05-21 20:11:26,3,80
Case No. 71,7,2018-05-21 20:13:26,3,120
Case No. 71,7,2018-05-21 20:15:26,3,120
Case No. 72,0,2018-05-20 16:17:00,0,-100706
Case No. 72,1,2018-05-20 16:17:10,1,10
Case No. 72,2,2018-05-20 16:17:20,2,10
Case No. 72,3,2018-05-20 16:18:35,11,75
Case No. 72,4,2018-05-20 16:18:47,8,12
Case No. 72,5,2018-05-20 16:19:11,12,24
Case No. 72,8,2018-05-20 16:19:31,10,20
Case No. 72,9,2018-05-20 16:19:37,6,6
Case No. 72,6,2018-05-20 16:20:37,6,60
Case No. 72,7,2018-05-20 16:22:37,7,120
Case No. 72,7,2018-05-20 16:23:17,3,40
Case No. 72,7,2018-05-20 16:25:17,3,120
Case No. 72,7,2018-05-20 16:25:57,3,40
Case No. 73,0,2018-05-22 00:12:35,0,114398
Case No. 73,1,2018-05-22 00:12:50,1,15
Case No. 73,2,2018-05-22 00:13:20,2,30
Case No. 73,3,2018-05-22 00:13:45,3,25
Case No. 73,4,2018-05-22 00:14:21,4,36
Case No. 73,5,2018-05-22 00:14:29,4,8
Case No. 73,6,2018-05-22 00:14:59,6,30
Case No. 73,7,2018-05-22 00:15:39,7,40
Case No. 73,7,2018-05-22 00:16:19,4,40
Case No. 73,7,2018-05-22 00:17:39,3,80
Case No. 73,7,2018-05-22 00:18:59,3,80
Case No. 73,7,2018-05-22 00:20:59,3,120
Case No. 74,0,2018-05-20 20:27:38,9,-100401
Case No. 74,1,2018-05-20 20:27:48,1,10
Case No. 74,2,2018-05-20 20:28:08,2,20
Case No. 74,3,2018-05-20 20:29:23,11,75
Case No. 74,4,2018-05-20 20:29:35,8,12
Case No. 74,5,2018-05-20 20:29:51,12,16
Case No. 74,8,2018-05-20 20:30:11,10,20
Case No. 74,9,2018-05-20 20:30:17,6,6
Case No. 74,6,2018-05-20 20:31:47,6,90
Case No. 74,7,2018-05-20 20:32:27,7,40
Case No. 74,7,2018-05-20 20:33:47,3,80
Case No. 74,7,2018-05-20 20:34:27,3,40
Case No. 74,7,2018-05-20 20:36:27,3,120
Case No. 75,0,2018-05-22 04:30:13,9,114826
Case No. 75,1,2018-05-22 04:30:23,1,10
Case No. 75,2,2018-05-22 04:30:53,2,30
Case No. 75,3,2018-05-22 04:32:08,3,75
Case No. 75,4,2018-05-22 04:32:20,4,12
Case No. 75,5,2018-05-22 04:32:44,4,24
Case No. 75,6,2018-05-22 04:33:14,6,30
Case No. 75,7,2018-05-22 04:33:54,7,40
Case No. 75,7,2018-05-22 04:34:34,4,40
Case No. 75,7,2018-05-22 04:36:34,3,120
Case No. 75,7,2018-05-22 04:38:34,3,120
Case No. 75,7,2018-05-22 04:40:34,3,120
Case No. 76,0,2018-05-19 12:08:11,0,-232343
Case No. 76,1,2018-05-19 12:08:16,1,5
Case No. 76,2,2018-05-19 12:08:46,2,30
Case No. 76,3,2018-05-19 12:09:36,11,50
Case No. 76,4,2018-05-19 12:10:12,8,36
Case No. 76,5,2018-05-19 12:10:20,15,8
Case No. 76,8,2018-05-19 12:11:00,12,40
Case No. 76,9,2018-05-19 12:11:03,3,3
Case No. 76,6,2018-05-19 12:12:03,6,60
Case No. 76,7,2018-05-19 12:14:03,7,120
Case No. 76,7,2018-05-19 12:16:03,3,120
Case No. 76,7,2018-05-19 12:17:23,3,80
Case No. 76,7,2018-05-19 12:18:43,3,80
Case No. 77,0,2018-05-22 08:01:39,0,243776
Case No. 77,1,2018-05-22 08:01:44,1,5
Case No. 77,2,2018-05-22 08:02:14,2,30
Case No. 77,3,2018-05-22 08:03:29,3,75
Case No. 77,4,2018-05-22 08:03:53,4,24
Case No. 77,5,2018-05-22 08:04:09,5,16
Case No. 77,6,2018-05-22 08:05:09,6,60
Case No. 77,7,2018-05-22 08:07:09,7,120
Case No. 77,7,2018-05-22 08:07:49,4,40
Case No. 77,7,2018-05-22 08:09:09,3,80
Case No. 77,7,2018-05-22 08:11:09,3,120
Case No. 77,7,2018-05-22 08:13:09,3,120
Case No. 78,0,2018-05-21 00:39:18,9,-113631
Case No. 78,1,2018-05-21 00:39:23,1,5
Case No. 78,2,2018-05-21 00:39:43,2,20
Case No. 78,3,2018-05-21 00:40:08,11,25
Case No. 78,4,2018-05-21 00:40:20,8,12
Case No. 78,5,2018-05-21 00:40:44,5,24
Case No. 78,8,2018-05-21 00:41:04,10,20
Case No. 78,9,2018-05-21 00:41:07,6,3
Case No. 78,6,2018-05-21 00:42:07,6,60
Case No. 78,7,2018-05-21 00:43:27,7,80
Case No. 78,7,2018-05-21 00:44:07,3,40
Case No. 78,7,2018-05-21 00:46:07,3,120
Case No. 78,7,2018-05-21 00:48:07,3,120
Case No. 79,0,2018-05-18 08:10:43,4,-232644
Case No. 79,9,2018-05-18 08:10:52,2,9
Case No. 79,6,2018-05-18 08:11:52,11,60
Case No. 79,5,2018-05-18 08:12:16,13,24
Case No. 79,4,2018-05-18 08:12:28,5,12
Case No. 79,2,2018-05-18 08:12:38,14,10
Case No. 79,1,2018-05-18 08:12:48,15,10
Case No. 79,3,2018-05-18 08:13:38,3,50
Case No. 79,4,2018-05-18 08:14:02,3,24
Case No. 79,7,2018-05-18 08:14:42,3,40
Case No. 79,7,2018-05-18 08:16:02,3,80
Case No. 79,7,2018-05-18 08:17:22,3,80
Case No. 80,0,2018-05-19 16:23:17,9,115555
Case No. 80,1,2018-05-19 16:23:27,1,10
Case No. 80,2,2018-05-19 16:23:47,2,20
Case No. 80,3,2018-05-19 16:24:12,11,25
Case No. 80,4,2018-05-19 16:24:36,8,24
Case No. 80,5,2018-05-19 16:24:44,15,8
Case No. 80,8,2018-05-19 16:25:44,12,60
Case No. 80,9,2018-05-19 16:25:47,3,3
Case No. 80,6,2018-05-19 16:27:17,6,90
Case No. 80,7,2018-05-19 16:29:17,7,120
Case No. 80,7,2018-05-19 16:30:37,3,80
Case No. 80,7,2018-05-19 16:31:17,3,40
Case No. 80,7,2018-05-19 16:32:37,3,80
Case No. 81,0,2018-05-22 12:16:14,0,243817
Case No. 81,1,2018-05-22 12:16:29,1,15
Case No. 81,2,2018-05-22 12:16:59,2,30
Case No. 81,3,2018-05-22 12:18:14,3,75
Case No. 81,4,2018-05-22 12:18:26,4,12
Case No. 81,5,2018-05-22 12:18:34,6,8
Case No. 81,6,2018-05-22 12:19:34,6,60
Case No. 81,7,2018-05-22 12:20:14,7,40
Case No. 81,7,2018-05-22 12:21:34,4,80
Case No. 81,7,2018-05-22 12:22:54,3,80
Case No. 81,7,2018-05-22 12:24:54,3,120
Case No. 81,7,2018-05-22 12:26:54,3,120
Case No. 82,0,2018-05-21 04:05:42,0,-116472
Case No. 82,1,2018-05-21 04:05:57,1,15
Case No. 82,2,2018-05-21 04:06:17,2,20
Case No. 82,3,2018-05-21 04:07:07,11,50
Case No. 82,4,2018-05-21 04:07:31,8,24
Case No. 82,5,2018-05-21 04:07:55,5,24
Case No. 82,8,2018-05-21 04:08:35,10,40
Case No. 82,9,2018-05-21 04:08:44,6,9
Case No. 82,6,2018-05-21 04:09:14,6,30
Case No. 82,7,2018-05-21 04:09:54,7,40
Case No. 82,7,2018-05-21 04:11:14,3,80
Case No. 82,7,2018-05-21 04:13:14,3,120
Case No. 82,7,2018-05-21 04:14:34,3,80
Case No. 83,0,2018-05-22 16:05:43,9,129069
Case No. 83,1,2018-05-22 16:05:48,1,5
Case No. 83,2,2018-05-22 16:06:18,2,30
Case No. 83,3,2018-05-22 16:06:43,3,25
Case No. 83,4,2018-05-22 16:07:07,4,24
Case No. 83,5,2018-05-22 16:07:23,6,16
Case No. 83,6,2018-05-22 16:07:53,6,30
Case No. 83,7,2018-05-22 16:09:13,7,80
Case No. 83,7,2018-05-22 16:10:33,4,80
Case No. 83,7,2018-05-22 16:11:53,3,80
Case No. 83,7,2018-05-22 16:12:33,3,40
Case No. 83,7,2018-05-22 16:13:13,3,40
Case No. 84,0,2018-05-21 08:05:46,9,-115647
Case No. 84,1,2018-05-21 08:05:56,1,10
Case No. 84,2,2018-05-21 08:06:16,2,20
Case No. 84,3,2018-05-21 08:07:31,11,75
Case No. 84,4,2018-05-21 08:08:07,8,36
Case No. 84,5,2018-05-21 08:08:23,8,16
Case No. 84,8,2018-05-21 08:09:23,10,60
Case No. 84,9,2018-05-21 08:09:26,6,3
Case No. 84,6,2018-05-21 08:10:26,6,60
Case No. 84,7,2018-05-21 08:12:26,7,120
Case No. 84,7,2018-05-21 08:14:26,3,120
Case No. 84,7,2018-05-21 08:16:26,3,120
Case No. 84,7,2018-05-21 08:17:06,3,40
Case No. 85,0,2018-05-22 20:07:02,0,128996
Case No. 85,1,2018-05-22 20:07:12,1,10
Case No. 85,2,2018-05-22 20:07:42,2,30
Case No. 85,3,2018-05-22 20:08:57,3,75
Case No. 85,4,2018-05-22 20:09:09,4,12
Case No. 85,5,2018-05-22 20:09:25,0,16
Case No. 85,6,2018-05-22 20:09:55,6,30
Case No. 85,7,2018-05-22 20:10:35,7,40
Case No. 85,7,2018-05-22 20:12:35,4,120
Case No. 85,7,2018-05-22 20:13:15,3,40
Case No. 85,7,2018-05-22 20:13:55,3,40
Case No. 85,7,2018-05-22 20:15:15,3,80
Case No. 86,0,2018-05-19 20:34:59,0,-258016
Case No. 86,1,2018-05-19 20:35:14,1,15
Case No. 86,2,2018-05-19 20:35:24,2,10
Case No. 86,3,2018-05-19 20:36:39,11,75
