CaseID,Activity,CompleteTimestamp,Resource,ElapsedTime
Case No. 51,8,2019-02-28 01:55:12,0,148
Case No. 51,7,2019-02-28 03:15:07,1,126
Case No. 51,1,2019-02-28 03:48:21,1,70
Case No. 51,9,2019-02-28 03:51:02,0,96
Case No. 51,6,2019-02-28 03:58:52,4,112
Case No. 51,9,2019-02-28 04:04:34,3,52
Case No. 51,6,2019-02-28 04:19:57,3,104
Case No. 51,5,2019-02-28 04:48:31,4,60
Case No. 52,0,2019-02-28 05:50:25,4,99
Case No. 52,3,2019-02-28 05:54:20,2,42
Case No. 52,8,2019-02-28 06:42:11,3,135
Case No. 52,7,2019-02-28 07:07:21,0,123
Case No. 52,1,2019-02-28 07:15:04,3,77
Case No. 52,9,2019-02-28 07:30:49,0,89
Case No. 52,6,2019-02-28 07:40:18,4,143
Case No. 52,6,2019-02-28 07:55:25,3,92
Case No. 52,9,2019-02-28 07:56:45,4,76
Case No. 52,5,2019-02-28 08:34:04,2,135
Case No. 53,0,2019-02-28 09:54:53,3,38
Case No. 53,3,2019-02-28 10:26:10,1,114
Case No. 53,8,2019-02-28 10:30:49,3,14
Case No. 53,7,2019-02-28 10:30:49,0,138
Case No. 53,1,2019-02-28 10:44:14,2,22
Case No. 53,9,2019-02-28 10:53:14,0,40
Case No. 53,6,2019-02-28 11:30:46,4,114
Case No. 53,6,2019-02-28 11:31:17,0,38
Case No. 53,9,2019-02-28 11:33:15,1,78
Case No. 53,5,2019-02-28 12:09:07,4,3
Case No. 54,0,2019-02-28 13:38:27,3,94
Case No. 54,3,2019-02-28 13:39:12,1,42
Case No. 54,8,2019-02-28 13:40:23,3,9
Case No. 54,7,2019-02-28 13:48:19,0,101
Case No. 54,1,2019-02-28 14:03:11,3,142
Case No. 54,6,2019-02-28 14:04:49,4,56
Case No. 54,9,2019-02-28 15:17:16,1,24
Case No. 54,6,2019-02-28 15:39:52,3,149
Case No. 54,9,2019-02-28 15:41:49,3,80
Case No. 54,5,2019-02-28 16:56:36,4,16
Case No. 55,0,2019-02-28 17:15:54,3,27
Case No. 55,3,2019-02-28 17:29:52,2,38
Case No. 55,8,2019-02-28 18:11:38,0,133
Case No. 55,7,2019-02-28 18:36:47,0,63
Case No. 55,1,2019-02-28 19:39:04,0,55
Case No. 55,6,2019-02-28 19:42:31,1,5
Case No. 55,9,2019-02-28 19:46:34,2,133
Case No. 55,6,2019-02-28 20:02:00,3,132
Case No. 55,9,2019-02-28 20:42:40,1,146
Case No. 55,5,2019-02-28 20:48:47,0,58
Case No. 56,0,2019-02-28 21:10:38,2,125
Case No. 56,3,2019-02-28 21:34:15,3,18
Case No. 56,8,2019-02-28 21:37:26,1,0
Case No. 56,7,2019-02-28 22:05:06,3,124
Case No. 56,1,2019-02-28 22:14:27,1,148
Case No. 56,6,2019-02-28 22:16:45,1,133
Case No. 56,6,2019-02-28 22:24:42,0,147
Case No. 56,9,2019-02-28 23:09:39,3,44
Case No. 56,9,2019-03-01 00:17:23,2,67
Case No. 56,5,2019-03-01 00:31:41,1,132
Case No. 57,0,2019-03-01 01:41:48,3,130
Case No. 57,3,2019-03-01 01:44:43,2,38
Case No. 57,8,2019-03-01 02:25:12,0,134
Case No. 57,7,2019-03-01 02:26:10,4,65
Case No. 57,1,2019-03-01 02:35:26,4,21
Case No. 57,6,2019-03-01 02:40:59,3,40
Case No. 57,6,2019-03-01 03:08:08,1,72
Case No. 57,9,2019-03-01 03:22:10,0,42
Case No. 57,5,2019-03-01 04:18:08,0,149
Case No. 57,9,2019-03-01 04:38:49,1,88
Case No. 58,0,2019-03-01 05:33:49,3,69
Case No. 58,3,2019-03-01 05:40:44,0,16
Case No. 58,8,2019-03-01 06:07:27,0,141
Case No. 58,7,2019-03-01 06:31:40,2,15
Case No. 58,1,2019-03-01 06:41:34,0,22
Case No. 58,6,2019-03-01 06:51:48,1,117
Case No. 58,9,2019-03-01 07:59:01,2,25
Case No. 58,6,2019-03-01 08:08:09,3,99
Case No. 58,5,2019-03-01 08:11:16,2,50
Case No. 58,9,2019-03-01 08:15:13,0,117
Case No. 59,0,2019-03-01 09:06:21,3,127
Case No. 59,3,2019-03-01 09:29:45,3,111
Case No. 59,8,2019-03-01 09:42:23,0,58
Case No. 59,7,2019-03-01 10:26:04,1,26
Case No. 59,1,2019-03-01 10:46:54,0,1
Case No. 59,6,2019-03-01 11:02:37,1,12
Case No. 59,6,2019-03-01 11:22:38,2,101
Case No. 59,9,2019-03-01 11:25:15,1,83
Case No. 59,5,2019-03-01 11:25:51,0,84
Case No. 59,9,2019-03-01 11:41:22,0,103
Case No. 60,0,2019-03-01 13:08:37,4,145
Case No. 60,3,2019-03-01 14:58:53,3,86
Case No. 60,8,2019-03-01 15:11:05,4,33
Case No. 60,7,2019-03-01 15:13:30,0,144
Case No. 60,1,2019-03-01 16:02:58,0,106
Case No. 60,6,2019-03-01 16:05:32,1,140
Case No. 60,6,2019-03-01 16:20:04,3,28
Case No. 60,9,2019-03-01 16:24:38,0,100
Case No. 60,9,2019-03-01 16:31:42,3,85
Case No. 60,5,2019-03-01 16:55:35,4,24
Case No. 61,0,2019-03-01 18:09:14,4,88
Case No. 61,3,2019-03-01 18:37:09,1,145
Case No. 61,8,2019-03-01 18:43:57,4,106
Case No. 61,7,2019-03-01 19:04:04,0,67
Case No. 61,1,2019-03-01 19:09:42,4,130
Case No. 61,6,2019-03-01 19:19:56,0,61
Case No. 61,9,2019-03-01 19:22:45,3,53
Case No. 61,6,2019-03-01 19:47:13,4,21
Case No. 61,5,2019-03-01 19:56:13,0,134
Case No. 61,9,2019-03-01 20:15:42,4,122
Case No. 62,0,2019-03-01 21:19:54,1,32
Case No. 62,3,2019-03-01 21:26:10,0,150
Case No. 62,8,2019-03-01 21:30:18,2,113
Case No. 62,7,2019-03-01 21:31:50,3,92
Case No. 62,1,2019-03-01 21:53:05,4,62
Case No. 62,6,2019-03-01 22:00:50,3,23
Case No. 62,9,2019-03-01 23:12:14,4,103
Case No. 62,9,2019-03-01 23:47:26,3,45
Case No. 62,6,2019-03-02 00:07:44,1,19
Case No. 62,5,2019-03-02 00:20:53,0,148
Case No. 63,0,2019-03-02 01:08:18,0,17
Case No. 63,3,2019-03-02 01:09:40,1,38
Case No. 63,8,2019-03-02 01:18:56,2,31
Case No. 63,7,2019-03-02 02:46:20,1,132
Case No. 63,1,2019-03-02 03:24:07,2,145
Case No. 63,9,2019-03-02 03:51:55,4,116
Case No. 63,6,2019-03-02 04:09:06,0,91
Case No. 63,9,2019-03-02 04:17:27,2,0
Case No. 63,5,2019-03-02 04:24:54,1,121
Case No. 63,6,2019-03-02 04:27:47,3,110
Case No. 64,0,2019-03-02 05:13:33,0,141
Case No. 64,3,2019-03-02 05:24:17,4,133
Case No. 64,8,2019-03-02 05:41:33,0,41
Case No. 64,7,2019-03-02 06:18:39,3,117
Case No. 64,1,2019-03-02 06:42:33,0,93
Case No. 64,9,2019-03-02 07:07:34,0,98
Case No. 64,6,2019-03-02 07:09:28,2,15
Case No. 64,9,2019-03-02 07:35:22,0,41
Case No. 64,5,2019-03-02 08:10:56,2,138
Case No. 64,6,2019-03-02 08:12:09,0,31
Case No. 65,0,2019-03-02 09:21:15,2,105
Case No. 65,3,2019-03-02 09:42:45,2,113
Case No. 65,8,2019-03-02 09:44:40,3,48
Case No. 65,7,2019-03-02 09:45:15,0,146
Case No. 65,1,2019-03-02 09:55:48,1,122
Case No. 65,9,2019-03-02 10:10:22,2,32
Case No. 65,9,2019-03-02 10:26:51,2,97
Case No. 65,6,2019-03-02 10:58:28,3,125
Case No. 65,6,2019-03-02 11:29:10,3,89
Case No. 65,5,2019-03-02 12:43:13,4,31
Case No. 66,0,2019-03-02 12:57:16,3,109
Case No. 66,3,2019-03-02 13:44:50,1,102
Case No. 66,8,2019-03-02 14:09:35,3,140
Case No. 66,7,2019-03-02 14:22:04,0,18
Case No. 66,1,2019-03-02 14:58:56,2,128
Case No. 66,9,2019-03-02 15:09:52,2,62
Case No. 66,9,2019-03-02 15:16:06,2,79
Case No. 66,6,2019-03-02 15:17:29,3,124
Case No. 66,5,2019-03-02 16:02:05,1,64
Case No. 66,6,2019-03-02 16:12:44,1,119
Case No. 67,0,2019-03-02 17:24:49,2,16
Case No. 67,3,2019-03-02 17:26:19,1,40
Case No. 67,8,2019-03-02 18:18:31,3,13
Case No. 67,7,2019-03-02 18:40:19,3,136
Case No. 67,1,2019-03-02 18:43:19,3,135
Case No. 67,9,2019-03-02 19:23:03,1,119
Case No. 67,9,2019-03-02 19:31:54,1,69
Case No. 67,6,2019-03-02 20:10:25,0,86
Case No. 67,5,2019-03-02 20:10:27,3,80
Case No. 67,6,2019-03-02 20:10:49,1,72
Case No. 68,0,2019-03-02 21:09:08,1,113
Case No. 68,3,2019-03-02 21:21:23,1,58
Case No. 68,8,2019-03-02 21:21:56,4,109
Case No. 68,7,2019-03-02 21:28:03,3,37
Case No. 68,1,2019-03-02 21:45:38,2,143
Case No. 68,9,2019-03-02 21:50:56,1,130
Case No. 68,9,2019-03-02 21:51:46,4,94
Case No. 68,6,2019-03-02 23:12:35,1,58
Case No. 68,6,2019-03-02 23:16:02,3,57
Case No. 68,5,2019-03-03 00:39:01,2,104
Case No. 69,0,2019-03-03 01:32:33,3,3
Case No. 69,3,2019-03-03 01:55:58,2,110
Case No. 69,8,2019-03-03 02:30:32,2,95
Case No. 69,7,2019-03-03 02:49:59,1,119
Case No. 69,1,2019-03-03 02:59:54,2,98
Case No. 69,9,2019-03-03 03:12:18,2,119
Case No. 69,6,2019-03-03 03:45:29,4,64
Case No. 69,9,2019-03-03 03:50:06,0,27
Case No. 69,6,2019-03-03 04:39:52,4,98
Case No. 69,5,2019-03-03 04:41:34,3,25
Case No. 70,0,2019-03-03 05:00:31,1,7
Case No. 70,3,2019-03-03 05:11:23,0,40
Case No. 70,8,2019-03-03 05:54:31,1,39
Case No. 70,7,2019-03-03 06:02:49,0,21
Case No. 70,1,2019-03-03 06:13:20,3,84
Case No. 70,6,2019-03-03 06:22:43,3,67
Case No. 70,9,2019-03-03 06:35:48,4,32
Case No. 70,9,2019-03-03 06:45:22,4,110
Case No. 70,5,2019-03-03 07:16:38,0,88
Case No. 70,6,2019-03-03 07:29:06,1,139
Case No. 71,0,2019-03-03 09:43:20,2,149
Case No. 71,3,2019-03-03 09:53:53,0,9
Case No. 71,8,2019-03-03 09:56:09,1,133
Case No. 71,7,2019-03-03 11:00:25,0,124
Case No. 71,1,2019-03-03 11:01:17,1,52
Case No. 71,6,2019-03-03 11:05:43,3,48
Case No. 71,9,2019-03-03 11:24:35,2,83
Case No. 71,9,2019-03-03 11:42:01,2,79
Case No. 71,6,2019-03-03 12:22:39,1,2
Case No. 71,5,2019-03-03 12:40:30,3,133
Case No. 72,0,2019-03-03 12:56:41,4,48
Case No. 72,3,2019-03-03 13:12:10,3,82
Case No. 72,8,2019-03-03 13:34:10,0,91
Case No. 72,7,2019-03-03 14:05:30,0,118
Case No. 72,1,2019-03-03 14:10:38,1,10
Case No. 72,6,2019-03-03 14:47:45,2,24
Case No. 72,9,2019-03-03 15:36:11,4,109
Case No. 72,9,2019-03-03 16:27:26,2,78
Case No. 72,5,2019-03-03 16:45:17,1,101
Case No. 72,6,2019-03-03 16:46:58,4,75
Case No. 73,0,2019-03-03 17:04:00,3,150
Case No. 73,3,2019-03-03 17:21:38,3,135
Case No. 73,8,2019-03-03 17:40:07,2,55
Case No. 73,7,2019-03-03 18:32:07,4,61
Case No. 73,1,2019-03-03 18:59:48,0,65
Case No. 73,6,2019-03-03 19:41:59,1,141
Case No. 73,9,2019-03-03 19:55:34,0,97
Case No. 73,5,2019-03-03 20:08:42,3,103
Case No. 73,6,2019-03-03 20:14:28,4,0
Case No. 73,5,2019-03-03 20:24:27,3,20
Case No. 74,0,2019-03-03 21:32:49,2,17
Case No. 74,3,2019-03-03 22:53:57,1,48
Case No. 74,8,2019-03-03 23:02:51,0,58
Case No. 74,7,2019-03-03 23:21:06,3,77
Case No. 74,1,2019-03-03 23:30:57,0,78
Case No. 74,5,2019-03-03 23:31:29,4,67
Case No. 74,6,2019-03-03 23:49:11,3,45
Case No. 74,9,2019-03-04 00:07:42,4,6
Case No. 74,5,2019-03-04 00:21:58,2,32
Case No. 74,6,2019-03-04 00:30:00,0,27
Case No. 75,0,2019-03-04 01:10:19,2,75
Case No. 75,3,2019-03-04 01:19:35,4,80
Case No. 75,8,2019-03-04 01:28:57,2,43
Case No. 75,7,2019-03-04 01:30:14,1,70
Case No. 75,1,2019-03-04 01:33:00,3,6
Case No. 75,5,2019-03-04 01:42:00,1,64
Case No. 75,6,2019-03-04 01:56:53,0,83
Case No. 75,9,2019-03-04 02:08:08,4,89
Case No. 75,6,2019-03-04 03:44:02,4,41
Case No. 75,5,2019-03-04 04:05:04,4,97
Case No. 76,0,2019-03-04 05:12:46,3,110
Case No. 76,3,2019-03-04 05:14:19,2,88
Case No. 76,8,2019-03-04 05:22:47,2,150
Case No. 76,7,2019-03-04 05:40:53,3,5
Case No. 76,1,2019-03-04 05:53:26,3,57
Case No. 76,5,2019-03-04 05:59:44,1,92
Case No. 76,6,2019-03-04 06:11:37,3,50
Case No. 76,9,2019-03-04 06:20:09,0,139
Case No. 76,6,2019-03-04 07:49:23,0,50
Case No. 76,5,2019-03-04 08:07:46,4,109
Case No. 77,0,2019-03-04 09:11:58,3,108
Case No. 77,3,2019-03-04 09:59:47,0,30
Case No. 77,8,2019-03-04 11:00:28,1,1
Case No. 77,7,2019-03-04 11:07:54,1,129
Case No. 77,1,2019-03-04 11:08:35,4,63
Case No. 77,5,2019-03-04 11:20:09,1,84
Case No. 77,9,2019-03-04 11:27:06,1,120
Case No. 77,6,2019-03-04 12:07:25,4,56
Case No. 77,6,2019-03-04 12:27:16,3,103
Case No. 77,5,2019-03-04 12:34:16,4,104
Case No. 78,0,2019-03-04 13:01:06,2,107
Case No. 78,3,2019-03-04 13:15:27,3,144
Case No. 78,8,2019-03-04 13:17:59,4,10
Case No. 78,7,2019-03-04 13:23:21,1,33
Case No. 78,1,2019-03-04 14:46:13,2,116
Case No. 78,5,2019-03-04 14:57:51,4,24
Case No. 78,9,2019-03-04 15:11:39,3,2
Case No. 78,6,2019-03-04 16:11:06,3,94
Case No. 78,5,2019-03-04 16:11:24,3,14
Case No. 78,6,2019-03-04 16:12:03,2,2
Case No. 79,0,2019-03-04 17:36:40,2,18
Case No. 79,3,2019-03-04 17:42:23,0,18
Case No. 79,8,2019-03-04 17:50:20,2,83
Case No. 79,7,2019-03-04 18:18:11,3,127
Case No. 79,1,2019-03-04 18:40:33,4,38
Case No. 79,5,2019-03-04 19:04:20,4,15
Case No. 79,9,2019-03-04 19:37:53,0,87
Case No. 79,6,2019-03-04 19:57:59,3,82
Case No. 79,6,2019-03-04 20:09:26,0,31
Case No. 79,5,2019-03-04 20:28:37,1,33
Case No. 80,0,2019-03-04 21:00:44,2,95
Case No. 80,3,2019-03-04 22:16:04,2,94
Case No. 80,8,2019-03-04 22:30:22,0,134
Case No. 80,7,2019-03-04 22:54:40,3,90
Case No. 80,1,2019-03-04 22:57:26,0,90
Case No. 80,5,2019-03-04 23:23:43,1,22
Case No. 80,6,2019-03-04 23:24:57,0,29
Case No. 80,9,2019-03-04 23:33:07,3,97
Case No. 80,5,2019-03-05 00:30:41,0,17
Case No. 80,6,2019-03-05 00:35:19,4,48
Case No. 81,0,2019-03-05 01:29:15,1,136
Case No. 81,3,2019-03-05 01:45:14,0,7
Case No. 81,8,2019-03-05 02:02:55,0,45
Case No. 81,7,2019-03-05 02:45:36,2,9
Case No. 81,1,2019-03-05 02:57:29,4,110
Case No. 81,5,2019-03-05 03:27:04,1,108
Case No. 81,9,2019-03-05 03:35:58,1,30
Case No. 81,6,2019-03-05 04:15:49,2,118
Case No. 81,5,2019-03-05 04:28:29,0,33
Case No. 81,6,2019-03-05 04:45:46,2,48
Case No. 82,0,2019-03-05 05:27:36,2,48
Case No. 82,3,2019-03-05 06:04:13,3,113
Case No. 82,8,2019-03-05 06:11:33,1,7
Case No. 82,7,2019-03-05 06:17:42,1,150
Case No. 82,1,2019-03-05 06:21:23,4,55
Case No. 82,5,2019-03-05 06:49:42,1,115
Case No. 82,6,2019-03-05 06:55:28,3,37
Case No. 82,6,2019-03-05 07:06:04,4,72
Case No. 82,9,2019-03-05 08:43:04,1,59
Case No. 82,5,2019-03-05 08:50:33,4,16
Case No. 83,0,2019-03-05 10:57:43,1,55
Case No. 83,3,2019-03-05 11:04:52,0,88
Case No. 83,8,2019-03-05 11:14:01,0,27
Case No. 83,7,2019-03-05 11:43:45,4,39
Case No. 83,1,2019-03-05 11:47:59,3,1
Case No. 83,5,2019-03-05 11:51:34,3,30
Case No. 83,6,2019-03-05 12:13:19,3,84
Case No. 83,6,2019-03-05 12:21:37,1,13
Case No. 83,9,2019-03-05 12:31:58,2,69
Case No. 83,5,2019-03-05 12:43:50,1,132
Case No. 84,0,2019-03-05 13:13:57,2,136
Case No. 84,3,2019-03-05 13:19:46,0,37
Case No. 84,8,2019-03-05 14:22:21,4,59
Case No. 84,7,2019-03-05 15:06:17,4,6
Case No. 84,1,2019-03-05 15:22:16,2,40
Case No. 84,5,2019-03-05 15:25:36,2,2
Case No. 84,6,2019-03-05 15:28:13,4,30
Case No. 84,6,2019-03-05 16:12:21,3,54
Case No. 84,5,2019-03-05 16:26:50,2,18
Case No. 84,9,2019-03-05 16:52:42,2,23
Case No. 85,0,2019-03-05 17:57:37,3,74
Case No. 85,3,2019-03-05 17:58:13,2,36
Case No. 85,8,2019-03-05 18:12:11,1,84
Case No. 85,7,2019-03-05 18:33:59,4,125
Case No. 85,1,2019-03-05 18:41:48,1,59
Case No. 85,5,2019-03-05 19:20:34,0,38
Case No. 85,6,2019-03-05 19:25:10,4,29
Case No. 85,6,2019-03-05 19:35:47,1,81
Case No. 85,5,2019-03-05 20:15:30,0,64
Case No. 85,9,2019-03-05 20:26:25,3,65
Case No. 86,0,2019-03-05 20:59:49,3,142
Case No. 86,3,2019-03-05 22:01:35,3,127
Case No. 86,8,2019-03-05 22:31:04,0,29
Case No. 86,7,2019-03-05 22:33:48,4,43
Case No. 86,1,2019-03-05 22:39:32,4,22
Case No. 86,5,2019-03-05 22:46:37,1,10
Case No. 86,6,2019-03-05 22:52:16,4,33
Case No. 86,6,2019-03-05 23:45:45,2,141
Case No. 86,9,2019-03-06 00:01:53,3,48
Case No. 86,5,2019-03-06 00:03:28,2,144
Case No. 86,9,2019-03-06 00:50:10,4,101
Case No. 87,0,2019-03-06 00:58:27,4,93
Case No. 87,3,2019-03-06 01:20:59,0,15
Case No. 87,8,2019-03-06 01:29:30,1,29
Case No. 87,7,2019-03-06 01:40:29,1,49
Case No. 87,1,2019-03-06 01:52:49,1,58
Case No. 87,5,2019-03-06 03:00:47,1,10
Case No. 87,6,2019-03-06 03:24:58,3,47
Case No. 87,9,2019-03-06 03:31:03,3,85
Case No. 87,9,2019-03-06 03:34:09,4,97
Case No. 87,5,2019-03-06 04:30:51,3,24
Case No. 88,0,2019-03-06 06:03:45,0,50
Case No. 88,3,2019-03-06 06:53:15,2,24
Case No. 88,8,2019-03-06 06:59:10,0,125
Case No. 88,7,2019-03-06 07:27:20,4,122
Case No. 88,1,2019-03-06 07:31:34,3,40
Case No. 88,5,2019-03-06 08:00:04,1,126
Case No. 88,6,2019-03-06 08:03:26,4,66
Case No. 88,9,2019-03-06 08:23:27,0,56
Case No. 88,5,2019-03-06 08:46:37,3,43
Case No. 88,9,2019-03-06 08:48:55,0,100
Case No. 89,0,2019-03-06 09:18:23,0,134
Case No. 89,3,2019-03-06 09:25:24,4,0
Case No. 89,8,2019-03-06 09:50:26,0,76
Case No. 89,7,2019-03-06 10:02:36,4,110
Case No. 89,1,2019-03-06 11:02:27,4,76
Case No. 89,5,2019-03-06 11:19:07,2,84
Case No. 89,6,2019-03-06 11:21:49,0,115
Case No. 89,9,2019-03-06 12:33:20,3,73
Case No. 89,5,2019-03-06 12:36:48,4,67
Case No. 89,9,2019-03-06 12:38:41,1,149
Case No. 89,6,2019-03-06 12:51:24,1,33
Case No. 90,0,2019-03-06 13:41:32,0,135
Case No. 90,3,2019-03-06 13:50:22,4,118
Case No. 90,8,2019-03-06 14:13:36,3,23
Case No. 90,7,2019-03-06 14:48:58,0,22
Case No. 90,1,2019-03-06 14:59:22,1,19
Case No. 90,5,2019-03-06 15:15:31,3,111
Case No. 90,6,2019-03-06 15:22:08,0,38
Case No. 90,9,2019-03-06 15:34:37,1,38
Case No. 90,9,2019-03-06 15:50:52,3,136
Case No. 90,5,2019-03-06 16:47:57,1,80
Case No. 90,6,2019-03-06 16:51:56,3,126
Case No. 91,0,2019-03-06 17:14:53,0,98
Case No. 91,3,2019-03-06 17:50:49,3,61
Case No. 91,8,2019-03-06 17:51:11,0,2
Case No. 91,7,2019-03-06 17:54:42,4,122
Case No. 91,1,2019-03-06 18:21:40,2,85
Case No. 91,5,2019-03-06 18:22:53,0,79
Case No. 91,6,2019-03-06 19:08:56,2,96
Case No. 91,9,2019-03-06 19:48:56,2,44
Case No. 91,9,2019-03-06 20:00:50,1,3
Case No. 91,5,2019-03-06 20:27:14,2,26
Case No. 91,6,2019-03-06 20:29:12,1,139
Case No. 92,0,2019-03-06 21:09:29,4,2
Case No. 92,3,2019-03-06 22:03:45,2,3
Case No. 92,8,2019-03-06 22:06:43,1,103
Case No. 92,7,2019-03-06 22:28:07,0,2
Case No. 92,1,2019-03-06 22:44:22,1,126
Case No. 92,5,2019-03-06 22:45:28,3,4
Case No. 92,6,2019-03-06 22:55:23,2,70
Case No. 92,9,2019-03-06 23:16:23,4,123
Case No. 92,5,2019-03-06 23:38:31,4,89
Case No. 92,9,2019-03-06 23:48:15,3,108
Case No. 92,6,2019-03-06 23:53:39,1,45
Case No. 93,0,2019-03-07 01:02:36,4,85
Case No. 93,3,2019-03-07 01:19:37,3,79
Case No. 93,8,2019-03-07 01:25:28,0,44
Case No. 93,7,2019-03-07 02:28:24,4,144
Case No. 93,1,2019-03-07 02:37:39,3,129
Case No. 93,5,2019-03-07 03:08:41,0,1
Case No. 93,6,2019-03-07 03:44:02,4,35
Case No. 93,9,2019-03-07 04:00:11,0,5
Case No. 93,5,2019-03-07 04:06:10,2,118
Case No. 93,9,2019-03-07 04:07:23,1,26
Case No. 93,6,2019-03-07 04:16:46,2,38
Case No. 94,0,2019-03-07 05:52:44,0,128
Case No. 94,3,2019-03-07 05:52:46,3,30
Case No. 94,8,2019-03-07 06:09:34,1,127
Case No. 94,7,2019-03-07 06:29:34,0,146
Case No. 94,1,2019-03-07 06:32:43,2,55
Case No. 94,5,2019-03-07 06:54:12,2,67
Case No. 94,6,2019-03-07 07:15:27,2,11
Case No. 94,9,2019-03-07 08:00:54,0,21
Case No. 94,9,2019-03-07 08:11:52,1,105
Case No. 94,5,2019-03-07 08:18:37,2,3
Case No. 94,6,2019-03-07 08:42:37,3,71
Case No. 95,0,2019-03-07 09:30:45,4,99
Case No. 95,3,2019-03-07 10:22:55,4,145
Case No. 95,8,2019-03-07 10:22:57,1,34
Case No. 95,7,2019-03-07 10:39:16,2,100
Case No. 95,1,2019-03-07 10:57:52,3,136
Case No. 95,5,2019-03-07 11:02:21,4,5
Case No. 95,6,2019-03-07 11:04:47,3,48
Case No. 95,9,2019-03-07 11:54:50,3,133
Case No. 95,5,2019-03-07 12:01:57,1,84
Case No. 95,9,2019-03-07 12:27:27,2,74
Case No. 95,6,2019-03-07 12:54:52,2,135
Case No. 96,0,2019-03-07 13:03:01,4,137
Case No. 96,3,2019-03-07 14:05:54,4,28
Case No. 96,8,2019-03-07 14:10:25,0,137
Case No. 96,7,2019-03-07 14:27:35,1,15
Case No. 96,1,2019-03-07 14:27:35,0,69
Case No. 96,5,2019-03-07 14:30:22,4,9
Case No. 96,6,2019-03-07 14:47:31,4,19
Case No. 96,9,2019-03-07 14:53:15,0,148
Case No. 96,9,2019-03-07 16:21:48,2,15
Case No. 96,5,2019-03-07 16:31:49,2,125
Case No. 96,6,2019-03-07 16:36:15,1,39
Case No. 97,0,2019-03-07 17:21:06,0,121
Case No. 97,3,2019-03-07 17:22:43,3,97
Case No. 97,8,2019-03-07 17:31:12,3,2
Case No. 97,7,2019-03-07 17:41:03,0,87
Case No. 97,1,2019-03-07 17:55:19,1,8
Case No. 97,5,2019-03-07 19:28:09,1,50
Case No. 97,6,2019-03-07 19:53:08,0,125
Case No. 97,9,2019-03-07 19:57:03,0,32
Case No. 97,9,2019-03-07 20:50:24,3,1
Case No. 97,5,2019-03-07 20:50:56,4,54
Case No. 97,6,2019-03-07 20:55:51,2,83
Case No. 98,0,2019-03-07 21:06:31,4,120
Case No. 98,3,2019-03-07 21:42:47,3,86
Case No. 98,8,2019-03-07 21:46:35,2,41
Case No. 98,7,2019-03-07 22:07:08,3,59
Case No. 98,1,2019-03-07 22:08:56,2,60
Case No. 98,5,2019-03-07 23:24:15,2,0
Case No. 98,6,2019-03-07 23:36:55,0,83
Case No. 98,9,2019-03-07 23:41:21,2,61
Case No. 98,5,2019-03-07 23:56:15,2,102
Case No. 98,9,2019-03-07 23:58:29,2,67
Case No. 98,6,2019-03-08 00:34:26,2,127
Case No. 99,0,2019-03-08 01:03:27,2,45
Case No. 99,3,2019-03-08 01:13:24,4,61
Case No. 99,8,2019-03-08 01:28:12,1,11
Case No. 99,7,2019-03-08 01:46:32,0,96
Case No. 99,1,2019-03-08 02:57:05,0,141
Case No. 99,5,2019-03-08 02:59:46,3,63
Case No. 99,6,2019-03-08 03:44:14,0,80
Case No. 99,9,2019-03-08 03:50:02,4,112
Case No. 99,5,2019-03-08 03:54:39,1,147
Case No. 99,9,2019-03-08 04:22:21,3,52
Case No. 99,6,2019-03-08 04:40:00,4,54
Case No. 100,0,2019-03-08 05:21:59,4,34
Case No. 100,3,2019-03-08 05:39:04,0,4
Case No. 100,8,2019-03-08 05:41:24,3,97
Case No. 100,7,2019-03-08 06:03:43,2,68
Case No. 100,1,2019-03-08 06:47:47,1,18
Case No. 100,5,2019-03-08 06:59:59,1,119
Case No. 100,9,2019-03-08 07:10:31,4,126
Case No. 100,6,2019-03-08 07:29:56,0,108
Case No. 100,9,2019-03-08 08:02:00,2,133
Case No. 100,5,2019-03-08 08:14:43,0,71
Case No. 101,0,2019-03-08 09:04:37,0,34
Case No. 101,3,2019-03-08 09:51:42,3,46
Case No. 101,8,2019-03-08 10:37:28,4,146
Case No. 101,7,2019-03-08 10:59:05,4,100
Case No. 101,1,2019-03-08 11:07:42,1,128
Case No. 101,5,2019-03-08 11:16:24,0,60
Case No. 101,9,2019-03-08 11:37:16,3,122
Case No. 101,6,2019-03-08 12:03:04,3,56
Case No. 101,5,2019-03-08 12:26:46,2,70
Case No. 101,9,2019-03-08 12:28:32,2,35
Case No. 102,0,2019-03-08 13:20:43,0,12
Case No. 102,3,2019-03-08 14:24:02,1,87
Case No. 102,8,2019-03-08 14:44:24,0,9
Case No. 102,7,2019-03-08 14:58:57,2,100
Case No. 102,1,2019-03-08 15:05:35,3,20
Case No. 102,5,2019-03-08 15:45:57,4,38
Case No. 102,9,2019-03-08 15:48:51,1,142
Case No. 102,6,2019-03-08 16:05:54,0,67
Case No. 102,5,2019-03-08 16:30:36,4,74
Case No. 102,9,2019-03-08 16:42:04,4,134
Case No. 102,6,2019-03-08 16:53:44,2,107
Case No. 103,0,2019-03-08 17:01:36,0,144
Case No. 103,3,2019-03-08 17:10:32,2,83
Case No. 103,8,2019-03-08 17:12:42,1,91
Case No. 103,7,2019-03-08 17:18:03,3,48
Case No. 103,1,2019-03-08 18:00:50,3,103
Case No. 103,5,2019-03-08 20:01:23,1,124
